cat,subcat,market,region,y,y_fcst,MSE,MAPE
Office Supplies,Storage,Asia Pacific,all,"[2899.73, 2621.4600000000005, 635.5799999999999, 1597.79, 2043.4199999999998, 2703.2299999999996, 1365.74, 6097.38, 4040.8, 6798.94, 5991.9, 8726.08, 5331.81, 1480.5299999999997, 2285.8199999999997, 4594.3, 2682.89, 6451.84, 3748.9000000000005, 8435.57, 4807.429999999999, 6057.419999999999, 4973.7300000000005, 6715.339999999999, 7545.06, 2089.25, 4960.000000000001, 3547.1499999999996, 5166.9400000000005, 9427.49, 7280.209999999999, 6466.370000000001, 6129.190000000001, 8312.61, 6339.999999999999, 10201.99, 4777.18, 3817.88, 4331.76, 5252.45, 11834.57, 6633.0199999999995, 6627.09, 6158.58, 10615.5, 9096.47, 12864.150000000001, 6537.13, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9252.0, 1767.0, 5305.0, 3155.0, 3980.0, 13392.0, 8337.0, 4212.0, 8054.0, 11051.0, 7641.0, 13020.0, 2797.0, 7082.0, 6742.0, 4684.0, 12792.0, 16803.0, 7323.0, 9616.0, 9981.0, 10633.0, 14255.0, 18219.0, 7283.0, 8875.0, 7644.0, 5549.0, 15135.0, 23430.0, 9912.0, 12974.0, 13307.0, 14340.0, 18805.0, 25218.0]",0.9679591187676932,272.1963806152344
Office Supplies,Storage,Europe,all,"[3579.0999999999995, 2783.0800000000004, 2677.05, 4816.75, 8539.19, 3941.3900000000003, 3414.5400000000004, 7849.2, 7058.609999999999, 6623.540000000001, 4051.96, 11712.91, 7545.799999999999, 2648.2200000000003, 9732.41, 6509.17, 3025.5099999999998, 7085.51, 8150.31, 8665.400000000001, 6453.799999999999, 3051.8599999999997, 8431.18, 6613.67, 8002.1, 3991.0299999999997, 4728.92, 6090.74, 4875.43, 6463.37, 6293.910000000001, 10237.72, 9361.63, 3652.1400000000003, 19271.04, 10563.37, 8998.76, 9496.87, 9081.73, 11244.93, 10468.75, 13691.91, 8864.599999999999, 18238.649999999998, 16545.87, 8106.18, 18355.159999999996, 13260.77, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 9363.0, 22753.0, 13222.0, 6545.0, 5855.0, 4618.0, 12606.0, 11779.0, 21637.0, 10783.0, 24585.0, 19280.0, 10658.0, 18141.0, 14223.0, 15748.0, 8851.0, 9085.0, 14872.0, 14639.0, 27994.0, 17414.0, 26789.0, 22490.0, 12189.0, 20574.0, 16078.0, 17847.0, 11835.0, 10469.0, 17633.0, 17283.0, 32608.0, 21563.0, 29435.0, 26367.0]",0.24468025792278544,288.9140625
Office Supplies,Storage,LATAM,all,"[1942.9, 400.12, 1374.7600000000002, 1176.08, 3465.64, 1992.06, 1171.2299999999998, 718.6399999999999, 4341.820000000001, 3242.88, 2041.36, 3392.26, 1689.2599999999998, 1149.75, 1403.48, 1999.46, 3030.75, 1814.32, 2732.96, 2066.24, 1470.8000000000002, 2322.95, 3702.8999999999996, 3791.33, 731.84, 1942.42, 2164.82, 2509.85, 4303.66, 4392.5, 3502.23, 2383.54, 8609.970000000001, 4333.530000000001, 5528.5, 5303.3, 1348.38, 455.72, 2849.5099999999998, 2522.62, 2976.9700000000003, 7285.670000000001, 655.54, 4293.53, 4566.14, 6901.609999999999, 7245.509999999998, 2794.9, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 7829.0, 1282.0, 211.0, 5404.0, 2233.0, 3203.0, 5489.0, 1091.0, 3411.0, 6689.0, 8146.0, 5602.0, 3122.0, -900.0, 2952.0, 2958.0, 5847.0, 5101.0, 9515.0, 303.0, 3375.0, 8580.0, 11831.0, 10787.0, 5376.0, -84.0, 2976.0, 5779.0, 9106.0, 9398.0, 17902.0, 587.0, 6985.0, 13485.0, 19757.0, 18454.0]",1.0981473495711624,1186.1229248046875
Office Supplies,Storage,USCA,all,"[3028.8199999999997, 1017.51, 4148.700000000001, 3613.0600000000004, 1236.56, 3325.86, 3291.1, 1462.9900000000002, 9219.48, 4860.11, 10462.279999999999, 6064.74, 465.18, 1222.05, 3632.08, 2340.09, 4110.860000000001, 4716.13, 1808.32, 7542.84, 8294.16, 3503.99, 6924.0, 3739.02, 2535.1299999999997, 3403.98, 3086.36, 3921.09, 6159.6, 3904.34, 5586.65, 2675.39, 6626.720000000001, 2621.61, 7974.99, 12653.89, 3363.59, 2093.2299999999996, 4244.570000000001, 6163.77, 4702.25, 6859.92, 4172.01, 7070.4, 5763.45, 6135.4400000000005, 11675.93, 10733.75, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8155.0, 7698.0, 2005.0, -4169.0, 6390.0, 8109.0, 6751.0, 8218.0, 7913.0, 4160.0, 3853.0, 10605.0, 10124.0, 7556.0, 583.0, 1930.0, 8303.0, 9845.0, 6198.0, 9883.0, 9990.0, 7584.0, 8094.0, 10530.0, 13623.0, 8951.0, 802.0, 2765.0, 10328.0, 11859.0, 8525.0, 12192.0, 13527.0, 9957.0, 10955.0, 14490.0]",0.7498546302215092,603.9523315429688
Office Supplies,Supplies,all,all,"[1536.4800000000002, 1654.13, 1303.7599999999998, 5706.879999999999, 2221.19, 4706.449999999999, 10276.630000000001, 2728.0699999999997, 4340.27, 4078.15, 4173.38, 4840.459999999998, 2424.47, 1511.9199999999998, 1517.63, 2247.86, 4002.9900000000007, 4599.55, 1961.54, 4725.0599999999995, 5762.290000000001, 3751.7499999999995, 5273.259999999998, 5580.549999999999, 2734.0800000000004, 2875.73, 12048.349999999999, 4221.389999999999, 3398.0600000000004, 5850.050000000001, 4833.03, 6552.4800000000005, 5442.09, 4910.379999999999, 6163.829999999999, 6679.65, 7074.780000000001, 3495.7999999999997, 6791.47, 4467.639999999999, 6330.1500000000015, 6346.23, 4755.05, 8411.1, 12486.880000000001, 6040.820000000001, 7381.170000000001, 12596.210000000001, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 8283.0, 7754.0, 2543.0, 8225.0, 4748.0, 7828.0, 5981.0, 5657.0, 7500.0, 10847.0, 6003.0, 12149.0, 5394.0, 11039.0, 7911.0, 10330.0, 6372.0, 12412.0, 8661.0, 7674.0, 9281.0, 16084.0, 10298.0, 14253.0, 9396.0, 16415.0, 9908.0, 14753.0, 11183.0, 18681.0, 11983.0, 11924.0, 15679.0, 23882.0, 15251.0, 18220.0]",0.4038232594029978,137.2855682373047
Office Supplies,Supplies,Africa,all,"[364.01, 66.85, 32.04, 41.58, 77.25, 107.25, 18.9, 171.18, 50.53999999999999, 33.82, 486.29, 392.19, 360.78, 73.89, 169.05, 69.3, 88.23, 213.56, 41.43, 285.05, 265.33000000000004, 104.28, 228.08, 693.65, 416.37, 526.1, 356.72, 176.57999999999998, 128.67, 150.32, 728.64, 432.84, 355.02, 74.49, 337.65000000000003, 218.94, 518.86, 273.18, 377.4, 357.92, 605.1500000000001, 762.87, 200.32, 571.17, 147.85000000000002, 38.64, 912.6700000000001, 160.53, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -47.0, 839.0, 177.0, 313.0, 125.0, 492.0, 620.0, 590.0, 572.0, 221.0, -44.0, 821.0, 385.0, 657.0, 330.0, 465.0, 744.0, 834.0, 860.0, 282.0, 488.0, 240.0, -262.0, 1145.0, 216.0, 1010.0, 411.0, 874.0, 1012.0, 1450.0, 1370.0, 410.0, 926.0, 336.0, -255.0, 1877.0]",2.6770496793906204,196.05429077148438
Office Supplies,Supplies,Asia Pacific,all,"[395.04, 966.88, 433.16999999999996, 877.3900000000001, 871.16, 1347.0100000000002, 893.99, 701.58, 1700.15, 2222.5600000000004, 1423.12, 2874.7299999999996, 932.1299999999999, 355.61999999999995, 689.8900000000001, 873.9, 1989.3600000000001, 1823.81, 379.12, 1837.9399999999998, 2613.96, 1743.74, 1914.1600000000003, 1958.21, 1199.0800000000002, 596.9, 920.6200000000001, 1314.4599999999998, 2062.32, 1295.62, 1921.75, 3036.48, 1911.12, 2713.08, 1821.7599999999998, 2816.94, 1187.4599999999998, 1300.16, 1550.01, 1299.3500000000001, 2213.52, 2602.01, 1302.26, 2614.69, 3152.63, 2418.5599999999995, 2362.02, 4859.099999999999, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2148.0, 1451.0, 1866.0, 1991.0, 1310.0, 1357.0, 2917.0, 1558.0, 3053.0, 1842.0, 2848.0, 2139.0, 3936.0, 2352.0, 2456.0, 2850.0, 3157.0, 2651.0, 3126.0, 3183.0, 3736.0, 2914.0, 3849.0, 2959.0, 5019.0, 3104.0, 3134.0, 3662.0, 3840.0, 3636.0, 3921.0, 3905.0, 4700.0, 3846.0, 4570.0, 3941.0]",0.944310978905681,201.72940063476562
Office Supplies,Supplies,Europe,all,"[399.93, 91.19999999999999, 419.37, 493.32000000000005, 415.53, 1421.72, 528.5999999999999, 1550.77, 1785.23, 738.6800000000001, 1417.1299999999999, 1143.5, 507.39000000000004, 912.81, 497.37, 633.86, 480.24, 1640.62, 851.22, 2269.03, 920.66, 473.52, 1790.2800000000002, 2317.17, 585.3, 1066.71, 932.76, 998.63, 444.28, 1553.55, 894.11, 1351.44, 1195.19, 608.38, 1645.38, 772.4100000000001, 977.01, 900.84, 1785.7399999999998, 1230.81, 1014.3900000000001, 1195.71, 2208.95, 3966.1000000000004, 2041.0499999999997, 1552.59, 2266.4900000000002, 3411.69, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 547.0, 1105.0, 972.0, 620.0, 866.0, 2043.0, 1036.0, 1255.0, 2241.0, 2073.0, 2774.0, 2502.0, 2267.0, 1149.0, 1890.0, 1816.0, 508.0, 735.0, 631.0, 1645.0, 2586.0, 1239.0, 2264.0, 2001.0, 2385.0, 1313.0, 1825.0, 1622.0, 470.0, 663.0, 568.0, 1505.0, 2213.0, 1082.0, 2090.0, 1859.0]",0.3664487694752299,202.2183380126953
Office Supplies,Supplies,LATAM,all,"[377.5, 253.38000000000002, 400.56, 120.24000000000001, 776.9699999999999, 1810.23, 541.56, 147.57999999999998, 396.40000000000003, 573.8299999999999, 404.78999999999996, 342.90999999999997, 535.21, 156.04, 127.96, 575.64, 1009.26, 921.56, 637.1800000000001, 245.38, 1007.03, 1243.19, 1232.9799999999998, 605.16, 311.3, 660.31, 970.24, 667.9099999999999, 573.22, 1442.5700000000002, 1011.77, 1332.73, 1877.3000000000002, 1356.8999999999999, 1995.7700000000002, 1160.8399999999997, 77.03999999999999, 996.6, 1325.22, 654.64, 2125.6400000000003, 1674.9299999999998, 764.87, 1078.8000000000002, 1895.13, 1956.9, 1348.89, 1536.48, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1133.0, 1375.0, 977.0, 915.0, 423.0, 2216.0, 1460.0, 1498.0, 1207.0, 1656.0, 2270.0, 1196.0, 1890.0, 1253.0, 1126.0, 1601.0, 661.0, 2378.0, 2371.0, 1374.0, 1969.0, 2728.0, 3537.0, 2182.0, 3243.0, 1539.0, 1940.0, 2898.0, 1002.0, 4132.0, 4190.0, 2099.0, 3160.0, 4638.0, 5415.0, 3644.0]",2.6943172836262317,131.5763397216797
Office Supplies,Supplies,USCA,all,"[275.82, 18.62, 4174.35, 80.28, 20.240000000000002, 8293.58, 156.96, 407.95, 509.26, 442.04999999999995, 87.13, 88.96, 13.56, 33.36, 95.16, 435.90000000000003, 52.59, 87.66, 955.3100000000001, 187.01999999999998, 107.76, 6.36, 222.03, 25.71, 8868.01, 1063.81, 189.57, 1407.9899999999998, 276.76, 398.99, 103.46000000000001, 157.53, 363.27, 1710.52, 4314.410000000001, 25.02, 1753.1, 924.9200000000001, 371.45, 110.71000000000001, 278.65, 180.34, 5250.219999999999, 74.13, 491.09999999999997, 2628.41, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, -7629.0, -2509.0, -2867.0, -1791.0, -1901.0, -1139.0, -363.0, -565.0, 713.0, 3099.0, 553.0, 1141.0, 1661.0, 16323.0, -2368.0, 6360.0, -1587.0, 2213.0, -4833.0, -1850.0, 460.0, 32282.0, -5550.0, 5226.0, 14358.0, 201946.0, 2404.0, 79765.0, 40275.0, 19258.0, -4348.0, 9125.0, 15986.0, 269510.0, -7019.0, 26427.0]",98.12588402982237,144.9578857421875
Office Supplies,Art,all,all,"[4752.81, 3029.78, 2476.9900000000007, 5046.58, 5210.18, 6008.05, 3556.92, 6470.740000000001, 7743.49, 6280.349999999999, 4342.29, 9227.710000000001, 3988.3100000000004, 3126.4400000000005, 3953.46, 4603.66, 6378.840000000001, 7631.699999999999, 4622.75, 9583.99, 8436.04, 7306.370000000001, 11019.66, 11758.210000000001, 5565.130000000001, 4439.17, 4318.61, 4572.509999999999, 8579.19, 11681.939999999999, 6766.609999999999, 12818.230000000001, 13318.95, 5953.04, 9900.909999999998, 9882.5, 7827.709999999998, 5867.62, 8216.55, 7176.160000000001, 7611.19, 13646.069999999998, 8152.989999999999, 14016.019999999999, 15578.500000000002, 9014.56, 15856.500000000002, 14297.720000000003, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3285.0, 7789.0, 5311.0, 7632.0, 12455.0, 10909.0, 9650.0, 14023.0, 15501.0, 8816.0, 12686.0, 15679.0, 10403.0, 11327.0, 6975.0, 10292.0, 13288.0, 12010.0, 13333.0, 15758.0, 18813.0, 10934.0, 15452.0, 18217.0, 11616.0, 12752.0, 7868.0, 12286.0, 15548.0, 13605.0, 16456.0, 17927.0, 21691.0, 14090.0, 17361.0, 21536.0]",0.19912189841069347,111.59417724609375
Office Supplies,Art,Africa,all,"[822.3199999999999, 365.74, 120.07000000000001, 894.1600000000001, 358.37, 948.97, 795.61, 652.42, 570.06, 446.86, 323.41, 696.9399999999999, 520.75, 208.43, 356.01, 184.9, 470.93, 1390.9799999999998, 697.8000000000001, 1379.24, 280.76, 128.93, 847.6499999999999, 649.18, 1009.72, 926.5699999999999, 609.02, 355.22, 364.85, 1462.09, 901.3799999999999, 1533.78, 1136.8, 911.54, 1168.9099999999999, 615.39, 485.64000000000004, 764.97, 842.49, 1143.62, 1409.9399999999998, 1997.23, 885.73, 947.9000000000001, 1332.45, 705.45, 1095.83, 1718.8400000000001, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1066.0, 896.0, 493.0, 807.0, 829.0, 1384.0, 1338.0, 1295.0, 795.0, 974.0, 1208.0, 508.0, 1008.0, 928.0, 155.0, 805.0, 2155.0, 2106.0, 2391.0, 1648.0, 1347.0, 1544.0, 1584.0, 1612.0, 1850.0, 1534.0, 226.0, 1344.0, 3061.0, 3227.0, 3910.0, 2362.0, 2197.0, 2597.0, 2023.0, 2320.0]",0.6033252674040139,168.1785125732422
Office Supplies,Art,Asia Pacific,all,"[1305.0800000000002, 517.32, 500.22, 608.26, 687.75, 744.07, 1259.41, 1087.22, 1712.7900000000002, 2364.51, 706.61, 3608.05, 909.96, 780.8499999999999, 938.29, 788.03, 1695.26, 2069.44, 761.1199999999999, 1391.6699999999996, 1800.7400000000002, 1513.16, 2352.5200000000004, 1763.33, 1587.2199999999998, 1645.0899999999997, 848.0, 850.8900000000001, 2554.91, 2363.67, 842.77, 2481.54, 3343.41, 1833.7399999999998, 1468.3, 1961.4999999999995, 2813.08, 1457.9799999999998, 1882.53, 2011.96, 1693.75, 2654.0899999999997, 1773.9299999999998, 3637.44, 3045.25, 3130.8899999999994, 3735.7499999999995, 3496.7, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1882.0, 1320.0, -34.0, 2151.0, 1992.0, 982.0, 1864.0, 2090.0, 4076.0, 1408.0, 2883.0, 4254.0, 3300.0, 3668.0, 2103.0, 2951.0, 1672.0, 1674.0, 3902.0, 1654.0, 4492.0, 1917.0, 4027.0, 5306.0, 4507.0, 4945.0, 2797.0, 3789.0, 2187.0, 2462.0, 5152.0, 2416.0, 5930.0, 2858.0, 5178.0, 6943.0]",0.8174208724974759,1382.4569091796875
Office Supplies,Art,Europe,all,"[2417.96, 2066.58, 1212.14, 2220.54, 2835.4900000000002, 2856.7699999999995, 360.20000000000005, 3739.1299999999997, 4005.13, 1825.42, 2097.36, 2957.04, 2192.4300000000003, 1230.48, 2206.45, 2266.88, 3112.13, 2259.2799999999997, 2221.1400000000003, 5978.36, 4225.24, 3557.46, 5139.869999999999, 6852.390000000001, 1862.74, 1323.25, 2036.0100000000002, 1432.71, 4294.1, 6007.890000000001, 3669.07, 7730.549999999999, 6183.57, 1974.8899999999999, 5292.629999999999, 5711.160000000002, 3517.8399999999997, 2893.4399999999996, 4094.45, 2635.8, 3288.96, 6247.720000000001, 3601.1600000000003, 8074.109999999999, 7469.780000000001, 2683.7999999999993, 7930.860000000001, 6461.290000000001, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2807.0, 4718.0, 4204.0, 1142.0, 7075.0, 5137.0, 4920.0, 8004.0, 5866.0, 3991.0, 5919.0, 7826.0, 3780.0, 6085.0, 5266.0, 633.0, 5505.0, 4053.0, 4641.0, 8874.0, 6904.0, 5132.0, 6264.0, 8509.0, 4686.0, 6642.0, 5504.0, 981.0, 5954.0, 4278.0, 5486.0, 9674.0, 8172.0, 6336.0, 6704.0, 9764.0]",0.19184019188002013,216.03396606445312
Office Supplies,Art,LATAM,all,"[30.46, 60.68, 231.27999999999997, 706.23, 742.5900000000001, 961.9699999999999, 820.26, 655.38, 743.3399999999999, 1030.95, 604.73, 553.84, 225.66000000000003, 382.24, 370.44, 736.6600000000001, 552.82, 1156.8600000000001, 701.86, 137.09, 856.4499999999999, 1825.6800000000003, 1291.14, 1556.9099999999999, 540.86, 239.91000000000003, 379.36, 1174.4899999999998, 582.52, 1608.72, 564.24, 700.79, 1753.26, 822.1999999999999, 1031.95, 1142.8899999999999, 526.24, 35.43, 971.01, 791.78, 484.61, 1648.0700000000002, 1029.2800000000002, 415.42999999999995, 2767.9400000000005, 1759.7000000000003, 1688.4100000000003, 1590.02, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1467.0, 853.0, 605.0, 886.0, 1353.0, 1303.0, 1310.0, 1317.0, 855.0, 2557.0, 2145.0, 2144.0, 1863.0, 891.0, 380.0, 647.0, 1655.0, 1762.0, 1379.0, 1132.0, 922.0, 2749.0, 2256.0, 2104.0, 2101.0, 933.0, 335.0, 687.0, 1752.0, 1847.0, 1526.0, 1219.0, 949.0, 2954.0, 2406.0, 2228.0]",0.7516783318371583,169.49766540527344
Office Supplies,Art,USCA,all,"[176.99, 19.46, 413.28, 617.39, 585.98, 496.27, 321.44000000000005, 336.59000000000003, 712.1699999999998, 612.6099999999999, 610.18, 1411.8400000000001, 139.51, 524.44, 82.27, 627.1899999999999, 547.7, 755.14, 240.83000000000004, 697.63, 1272.8500000000001, 281.14, 1388.48, 936.4000000000001, 564.5899999999999, 304.35, 446.22, 759.1999999999999, 782.81, 239.57, 789.15, 371.57000000000005, 901.91, 410.66999999999996, 939.1199999999999, 451.56, 484.9099999999999, 715.8000000000001, 426.07000000000005, 593.0, 733.9300000000001, 1098.96, 862.8900000000001, 941.14, 963.0799999999999, 734.72, 1405.65, 1030.87, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 523.0, 81.0, 450.0, 716.0, 2.0, 386.0, 592.0, 973.0, 564.0, 932.0, 867.0, 788.0, 1252.0, 632.0, 435.0, 720.0, 296.0, 434.0, 667.0, 935.0, 488.0, 897.0, 971.0, 820.0, 909.0, 586.0, 392.0, 656.0, 278.0, 390.0, 604.0, 858.0, 426.0, 814.0, 891.0, 717.0]",0.11445387739998598,262.36004638671875
Technology,all,all,all,"[30908.01, 42990.17999999999, 69710.42000000001, 33202.83, 60159.42999999999, 65859.59999999998, 44721.69000000001, 83358.51, 88816.2, 84760.01000000001, 107976.82999999999, 119038.88999999998, 50677.12, 31314.25999999999, 53205.73, 62450.16, 85374.48, 98019.61999999997, 60224.30999999998, 119353.77, 118449.45000000001, 106666.87999999998, 104960.46, 131388.26000000007, 50060.83000000001, 56412.68000000001, 71262.89, 67468.66000000002, 111371.73, 169780.51000000004, 87783.95, 121043.06999999999, 138156.97, 126695.27999999996, 140450.89000000004, 134325.08999999997, 94815.16999999998, 71950.51000000001, 95819.13999999998, 90849.2, 92114.07999999999, 145350.99, 99390.01000000001, 174905.39, 170994.13, 176294.55999999997, 222579.09, 181096.83999999997, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 42270.0, 132058.0, 87992.0, 99623.0, 114580.0, 131292.0, 101498.0, 123829.0, 192464.0, 144851.0, 180362.0, 218303.0, 121940.0, 134556.0, 114384.0, 142140.0, 133934.0, 160574.0, 132841.0, 179159.0, 239827.0, 182016.0, 238812.0, 269622.0, 146954.0, 170378.0, 145037.0, 173886.0, 171185.0, 198460.0, 173701.0, 217874.0, 293438.0, 232206.0, 297872.0, 336911.0]",0.23916981097904177,168.9547576904297
Technology,Accessories,all,all,"[3284.48, 5466.700000000001, 4192.679999999999, 7597.71, 14343.359999999999, 10609.519999999999, 8057.4400000000005, 10742.92, 10238.51, 11043.53, 11869.189999999999, 16720.96, 7609.33, 7877.66, 8733.66, 7464.289999999999, 10796.369999999999, 18517.31, 12421.139999999998, 17054.949999999997, 17941.570000000003, 17967.94, 18448.200000000004, 27698.2, 6960.24, 8899.8, 12514.39, 9932.210000000001, 12693.890000000001, 21715.87, 12243.460000000001, 19605.429999999997, 30709.980000000003, 22636.04, 29434.650000000005, 21705.49, 10808.829999999998, 15828.949999999999, 9829.050000000001, 15480.520000000002, 16876.91, 23269.210000000003, 19207.94, 33420.35, 30546.31, 18121.93, 33387.57, 26710.640000000003, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2234.0, 11337.0, 20892.0, -196.0, 19147.0, 16485.0, 17950.0, 30150.0, 37672.0, 32830.0, 24438.0, 26322.0, 15360.0, 19263.0, 11551.0, 4219.0, 26821.0, 22088.0, 18584.0, 29059.0, 31041.0, 37370.0, 28099.0, 31537.0, 19267.0, 20896.0, 12356.0, 4993.0, 30190.0, 25267.0, 22512.0, 33273.0, 37313.0, 44949.0, 33216.0, 39152.0]",0.3351554674315291,279.009521484375
